metID,metName,metFormula,MW
CE2084,"5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid","C20H29O3",317.2116697972
CE2088,"N-acetyl-S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine","C11H13N3O5S",299.0575912334
CE2089,"S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine","C9H12N3O4S",258.0548515792
CE2095,"3-hydroxykynurenine-O-beta-D-glucoside","C16H22N2O9",386.1325303155
CE2102,"lipoyllysine","C14H26N2O3S2",334.1384840913
CE2119,"cyclic 3-hydroxymelatonin","C13H16N2O3",248.1160923903
CE2120,"6-Hydroxymelatonin-Sulfate","X",0
CE2122,"methyl indole-3-acetate","C11H11NO2",189.0789786025
CE2152,"1,2,3,4-tetrahydro-beta-carboline","C11H13N2",173.1078734277
CE2153,"6-hydroxy-1,2,3,4-tetrahydro-beta-carboline","C11H13N2O",189.1027880498
CE2172,"6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline","C9H12NO2",166.0868036346
CE2173,"N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline","C10H13NO3",195.0895432888
CE2174,"4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline","C9H12NO3",182.0817182567
CE2176,"3-O-methyldopa","C10H13NO4",211.0844579109
CE2179,"4-hydroxy-17beta-estradiol","C18H24O3",288.1725446367
CE2180,"4-hydroxyestrone","C18H22O3",286.1568945725
CE2183,"2-hydroxy-3-methoxy-17beta-estradiol","C19H26O3",302.1881947009
CE2184,"2-hydroxy-3-methoxyestrone","C19H24O3",300.1725446367
CE2186,"4-methoxy-17beta-estradiol","C19H26O3",302.1881947009
CE2189,"4-methoxyestrone","C19H24O3",300.1725446367
CE2196,"(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline","C11H16NO2",194.118103763
CE2201,"23S,25-dihydroxyvitamin D3","C27H44O3",416.3290452787
CE2202,"23S,25,26-trihydroxyvitamin D3","C27H44O4",432.3239599008
CE2203,"25-hydroxyvitamin D3-26,23-lactol","C27H42O4",430.3083098366
CE2204,"25-hydroxyvitamin D3-26,23-lactone","C27H40O4",428.2926597724
CE2206,"24-oxo-1alpha,25-dihydroxyvitamin D3","C27H42O4",430.3083098366
CE2207,"24-oxo-1alpha,23,25-trihydroxyvitamin D3","C27H42O5",446.3032244587
CE2209,"5alpha-androstane-3alpha,17beta-diol","C19H32O2",292.2402302714
CE2211,"allopregnanolone","C21H34O2",318.2558803356
CE2242,"trans-docos-2-enoyl-CoA","C43H72N7O17P3S",1083.3918241433
CE2243,"trans-eicos-2-enoyl-CoA","C41H68N7O17P3S",1055.3605240149
CE2245,"trans-tetracos-2-enoyl-CoA","C45H76N7O17P3S",1111.4231242717
CE2246,"3-hydroxydocosanoyl-CoA","C43H74N7O18P3S",1101.4023888296
CE2247,"3-hydroxyeicosanoyl-CoA","C41H70N7O18P3S",1073.3710887012
CE2248,"3-hydroxyoctadecanoyl-CoA","C39H66N7O18P3S",1045.3397885728
CE2249,"3-hydroxytetracosanoyl-CoA","C45H78N7O18P3S",1129.433688958
CE2250,"3-oxodocosanoyl-CoA","C43H72N7O18P3S",1099.3867387654
CE2251,"3-oxoeicosanoyl-CoA","C41H68N7O18P3S",1071.355438637
CE2253,"3-oxotetracosanoyl-CoA","C45H76N7O18P3S",1127.4180388938
CE2257,"tetracosanoyl-CoA","C45H78N7O17P3S",1113.4387743359
CE2303,"9-hydroxy-10-O-D-glucuronoside-12Z-octadecenoate","C24H40O10",488.262147505
CE2304,"10-hydroxy-octadec-12Z-enoate-9-beta-D-glucuronide","C24H40O10",488.262147505
CE2305,"12-hydroxy-13-O-D-glucuronoside-octadec-9Z-enoate","C24H40O10",488.262147505
CE2306,"12-O-D-glucuronoside-13-hydroxyoctadec-9Z-enoate","C24H40O10",488.262147505
CE2313,"4,4-dimethylcholesta-8(9),14-dien-3beta-ol","C29H48O",412.3705161629
CE2314,"4,4-dimethylcholesta-8(9)-en-3beta-ol","C29H50O",414.3861662271
CE2315,"cholesta-8(9)-en-3beta-ol","C27H46O",386.3548660987
CE2321,"cholesta-5,7,24-trien-3beta-ol","C27H42O",382.3235659703
CE2345,"7alpha-hydroxy-3-oxo-4-cholestenoic acid anion","C27H41O4",429.3004848045
CE2414,"(3S,7R,11R)-phytanate","C20H39O2",311.2950054961
CE2416,"(2R,6S,10S)-pristanate","C19H37O2",297.2793554319
CE2417,"3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA","C35H54N7O18P3S",985.2458881876
CE2418,"(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA","C37H58N7O18P3S",1013.277188316
CE2420,"(3S)-3-hydroxydodec-cis-6-enoyl-CoA","C33H52N7O18P3S",959.2302381234
CE2421,"(3S)-3-hydroxylinoleoyl-CoA","C39H62N7O18P3S",1041.3084884444
CE2422,"3-oxo-cis,cis-7,10-hexadecadienoyl-CoA","C37H56N7O18P3S",1011.2615382518
CE2424,"3-oxo-cis,cis-5,8-tetradecadienoyl-CoA","C35H52N7O18P3S",983.2302381234
CE2431,"cis-deca-4-enoyl-CoA","C31H48N7O17P3S",915.2040233729
CE2432,"trans-2-cis,cis-5,8-tetradecatrienoyl-CoA","C35H52N7O17P3S",967.2353235013
CE2433,"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA","C37H56N7O17P3S",995.2666236297
CE2434,"trans,cis,cis-2,9,12-octadecatrienoyl-CoA","C39H60N7O17P3S",1023.2979237581
CE2435,"trans,cis-deca-2,4-dienoyl-CoA","C31H46N7O17P3S",913.1883733087
CE2437,"2E,6Z,9Z,12Z-octadecatetraenoyl-CoA","C39H58N7O17P3S",1021.2822736939
CE2438,"3(S)-hydroxy-6Z,9Z,12Z-octadecatrienoyl-CoA","C39H60N7O18P3S",1039.2928383802
CE2439,"3-oxo-6Z,9Z,12Z-octadecatrienoyl-CoA","C39H58N7O18P3S",1037.277188316
CE2440,"4Z,7Z,10Z-hexadecatrienoyl-CoA","C37H56N7O17P3S",995.2666236297
CE2441,"2E,4Z,7Z,10Z-hexadecatetraenoyl-CoA","C37H54N7O17P3S",993.2509735655
CE2442,"3Z,7Z,10Z-hexadecatrienoyl-CoA","C37H56N7O17P3S",995.2666236297
CE2445,"6-trans-Leukotriene B4","C20H31O4",335.2222344835
CE2446,"6E-12-epi-leukotriene B4","C20H31O4",335.2222344835
CE2449,"11,12-Dihydroxy-5(E),7(E),9(E),14(Z)-Eicosatetraenoate","C20H31O4",335.2222344835
CE2510,"Eicosenoic acid","C20H37O2",309.2793554319
CE2512,"13-docosenoate","C22H41O2",337.3106555603
CE2513,"15-tetracosenoate","C24H45O2",365.3419556887
CE2516,"(8Z,11Z,14Z)-eicosatrienoic acid","C20H33O2",305.2480553035
CE2537,"15(S)-Hydroxyeicosatrienoic acid","C20H33O3",321.2429699256
CE2539,"9-Hydroxyoctadecadienoate","C18H31O3",295.2273198614
CE2540,"timnodonate","C20H29O2",301.2167551751
CE2565,"15(R)-Hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate","C20H31O3",319.2273198614
CE2566,"5(S),6(S)-epoxy-15(R)-hydroxyeicosatetraenoate","C20H29O4",333.2065844193
CE2567,"5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion","C20H29O4",333.2065844193
CE2568,"15-epi-lipoxin A4","C20H31O5",351.2171491056
CE2569,"15-epi-lipoxin B4","C20H31O5",351.2171491056
CE2576,"4-hydroperoxy-2-nonenal","C9H16O3",172.1099443799
CE2577,"4-oxo-2-nonenal","C9H14O2",154.0993796936
CE2591,"trans,cis-hexadeca-2,9-dienoyl-CoA","C37H58N7O17P3S",997.2822736939
CE2592,"(S)-3-hydroxypalmitoleoyl-CoA","C37H60N7O18P3S",1015.2928383802
CE2594,"trans,cis-myristo-2,7-dienoyl-CoA","C35H54N7O17P3S",969.2509735655
CE2596,"trans,cis-dodeca-2,5-dienoyl-CoA","C33H50N7O17P3S",941.2196734371
CE2597,"3(S)-3-hydroxydodecen-(5Z)-oyl-CoA","C33H52N7O18P3S",959.2302381234
CE2615,"2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline","C11H11N5O",229.0963600012
CE2616,"2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline","C17H18N5O7",404.1206229585
CE2705,"quinonoid dihydrobiopterin","C9H13N5O3",239.1018393096
CE2725,"9,10-Epoxy-12Z-Octadecenoic Acid","C18H31O3",295.2273198614
CE2726,"7,8-Epoxy-(4Z,10Z)-Hexadecadienoic Acid","C16H24O3",264.1725446367
CE2727,"5,6-Epoxy-(8Z)-Tetradecenoic Acid","C14H22O3",238.1568945725
CE2728,"10,11-Epoxy-(4Z,7Z)-Hexadecadienoic Acid","C16H25O3",265.1803696688
CE2729,"8,9-Epoxy-(5Z)-Tetradecenoic Acid","C16H25O3",265.1803696688
CE2751,"dynorphin A (1-5)","C28H37N5O7",555.2692985684
CE2754,"3,3,5 - triiodothyronine","C15H12I3NO4",650.7900368788
CE2838,"maltononaose","C54H92O46",1476.4859755698
CE2839,"maltodecaose","C60H102O51",1638.5387990013
CE2846,"fructoselysine 3-phosphate","C12H24N2O10P",387.1168565118
CE2847,"fructoseglycine","C8H15NO7",237.0848518414
CE2848,"fructoseglycine ketone 3-phosphate","C8H14NO10P",315.0355321856
CE2858,"dynorphin A 1-8","C46H74N14O10",982.5712346692
CE2862,"neurotensin 1-10","C57H91N18O16",1283.6860439683
CE2863,"neurotensin 11-13","C21H33N3O5",407.2420211854
CE2866,"3,3-diiodo-L-thyronine","C15H13I2NO4",524.8933939109
CE2870,"3,3-diiodo-L-thyronine 4-O-sulfate","C15H12I2NO7S",603.8423834351
CE2872,"3,5-diiodo-L-thyronine","C15H13I2NO4",524.8933939109
CE2873,"3,5-diiodo-L-thyronine 4-O-sulfate","C15H12I2NO7S",603.8423834351
CE2874,"3-monoiodo-L-thyronine","C15H14INO4",398.996750943
CE2875,"3-monoiodo-L-thyronine 4-O-sulfate","C15H13INO7S",477.9457404672
CE2876,"3,5-diiodo-L-thyronine-beta-D-glucuronoside","C21H20I2NO10",699.9176568682
CE2877,"3,5,3,5-tetraiodo-L-thyronine-beta-D-glucuronoside","C21H18I4NO10",951.710942804
CE2878,"3,3,5-triiodo-L-thyronine-beta-D-glucuronoside","C21H19I3NO10",825.8142998361
CE2879,"3,5,3-triiodo-L-thyronine-beta-D-glucuronoside","C21H19I3NO10",825.8142998361
CE2880,"3,3-diiodo-L-thyronine-beta-D-glucuronoside","C21H20I2NO10",699.9176568682
CE2881,"3,5,3,5-tetraiodothyroacetate","C14H7I4O4",746.6523057131
CE2882,"3,3,5-triiodothyroacetate","C14H8I3O4",620.7556627452
CE2883,"3,5,3-triiodothyroacetate","C14H8I3O4",620.7556627452
CE2884,"3,5-diiodothyroacetate","C14H9I2O4",494.8590197773
CE2885,"3,5,3,5-tetraiodothyroacetate-beta-D-glucuronoside","C20H14I4O10",921.6765686704
CE2886,"3,3,5-triiodothyroacetate-beta-D-glucuronoside","C20H15I3O10",795.7799257025
CE2887,"3,5,3-triiodothyroacetate-beta-D-glucuronoside","C20H15I3O10",795.7799257025
CE2888,"3,5-diiodothyroacetate-beta-D-glucuronoside","C20H16I2O10",669.8832827346
CE2890,"dynorphin A (6-8)","C18H39N9O4",445.3125007871
CE2891,"dynorphin B","C74H118N21O17",1572.9014564727
CE2915,"beta-casomorphin","C44H60N7O11",862.4350808055
CE2916,"neocasomorphin","C35H51N6O10",715.3666668893
CE2917,"apelin-13","C69H114N23O16S",1552.8534604226
CE2934,"2-Methylhippuric acid","C10H10NO3",192.0660681925
CE2947,"xanthurenate-8-O-beta-D-glucoside","C16H16NO9",366.0825061177
CE2949,"oxoxanthurenate","C10H5NO4",203.0218576541
CE2953,"rac-5,6-epoxy-retinoate","C20H27O3",315.196019733
CE2954,"4-oxo-Retinoic acid","C20H25O3",313.1803696688
CE2955,"all-trans-3,4-didehydroretinoate","C20H25O2",297.1854550467
CE2956,"4-Hydroxyretinoic acid","C20H27O3",315.196019733
CE2957,"18-hydroxy-all-trans-retinoate","C20H27O3",315.196019733
CE2958,"rac-5,6-epoxy-retinoyl-beta-D-glucuronide","C26H35O9",491.2281077224
CE2959,"13-cis-retinoyl-beta-D-glucuronide","C26H35O8",475.2331931003
CE2960,"Rac-4-Hydroxy-4-O-(Beta-D-Glucuronide)-All-Trans-Retinoate","C26H34O9",490.2202826903
CE2961,"4-hydroxy-all-trans-retinyl acetate","C22H32O3",344.2351448935
CE2962,"rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl acetate","C28H39O9",519.2594078508
CE2963,"5,6-epoxy-13-cis-retinoate","C20H27O3",315.196019733
CE2964,"5,8-epoxy-13-cis-retinoate","C20H27O3",315.196019733
CE3038,"3beta,7alpha-dihydroxy-5-cholestenoate","C27H43O4",431.3161348687
CE3074,"Fructose-3-Phosphate","C6H11O9P",258.014068462
CE3075,"sorbitol 3-phosphate","C6H13O9P",260.0297185262
CE3086,"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside","C16H20NO9",370.1138062461
CE3087,"beta-carboline","C11H8N2",168.0687482672
CE3092,"glutathionyl-3-hydroxykynurenine glucoside","C26H36N5O14S",674.197946581
CE3136,"9-cis-4-oxo-13,14-dihydro-retinoate","C20H27O3",315.196019733
CE3140,"1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate","C17H22N2O7",366.1427010713
CE3481,"1-lyso-2-arachidonoyl-phosphatidate","C23H37O7P",456.2276900524
CE3554,"20-trihydroxy-leukotriene-B4","C20H31O7",383.2069783498
CE4633,"hypochlorous acid","ClHO",51.9715923642
CE4722,"beta-casomorphin (1-6)","C38H49N6O10",749.3510168251
CE4723,"neocasomorphin (1-5)","C29H40N5O9",602.2826029089
CE4724,"apelin (1-12)","C60H105N22O15S",1405.7850465064
CE4753,"dynorphin B (10-13)","C20H40N5O6",446.2978590426
CE4754,"dynorphin B (6-9)","C26H45N11O6",607.3554282343
CE4786,"nisinate","C24H35O2",355.2637053677
CE4788,"acetamidopropanal","C5H9NO2",115.0633285383
CE4790,"(3S)-3-hydroxy-cis-8-tetradecenoyl-CoA","C35H56N7O18P3S",987.2615382518
CE4791,"3(S)-hydroxy-dihomo-gama-linolenoyl-CoA","C41H64N7O18P3S",1067.3241385086
CE4792,"3-oxo-cis-8-tetradecenoyl-CoA","C35H54N7O18P3S",985.2458881876
CE4793,"3-oxo-dihomo-gama-linolenoyl-CoA","C41H62N7O18P3S",1065.3084884444
CE4794,"cis-6-dodecenoyl-CoA","C33H52N7O17P3S",943.2353235013
CE4795,"2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA","C41H60N7O17P3S",1047.2979237581
CE4796,"3-oxo-(2S)-methylisocapryloyl-CoA","C30H46N7O18P3S",917.1832879308
CE4797,"2(R),6-dimethyl-heptanoyl-CoA","C30H48N7O17P3S",903.2040233729
CE4798,"2(S),6-dimethyl-heptanoyl-CoA","C30H48N7O17P3S",903.2040233729
CE4799,"2,6-dimethyl-trans-2-heptenoyl-CoA","C30H46N7O17P3S",901.1883733087
CE4800,"3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA","C30H48N7O18P3S",919.198937995
CE4801,"3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA","C32H52N7O18P3S",947.2302381234
CE4802,"3(S)-hydroxy-4-methyl-pentanoyl-CoA","C27H42N7O18P3S",877.1519878024
CE4803,"3-oxo-4(R),8-dimethyl-nonanoyl-CoA","C32H50N7O18P3S",945.2145880592
CE4804,"3-oxo-4-methyl-pentanoyl-CoA","C27H40N7O18P3S",875.1363377382
CE4805,"4(R),8-dimethyl-nonanoyl-CoA","C32H52N7O17P3S",931.2353235013
CE4806,"4(R),8-dimethyl-trans-2-nonenoyl-CoA","C32H50N7O17P3S",929.2196734371
CE4807,"4-methyl-trans-2-pentenoyl-CoA","C27H40N7O17P3S",859.1414231161
CE4808,"4-methyl-pentanoyl-CoA","C27H42N7O17P3S",861.1570731803
CE4810,"3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA","C41H62N7O18P3S",1065.3084884444
CE4811,"3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA","C41H60N7O18P3S",1063.2928383802
CE4812,"eicosa-2E,8Z,11Z,14Z,17Z-pentaenoyl-CoA","C41H60N7O17P3S",1047.2979237581
CE4813,"eicosa-5,8,11,14,17-all-cis-pentaenoyl-CoA","C41H60N7O17P3S",1047.2979237581
CE4814,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA","C41H62N7O17P3S",1049.3135738223
CE4815,"stearidonoyl-CoA","C39H58N7O17P3S",1021.2822736939
CE4816,"2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA","C45H66N7O17P3S",1101.3448739507
CE4817,"3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA","C43H64N7O18P3S",1091.3241385086
CE4818,"3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA","C45H68N7O18P3S",1119.355438637
CE4819,"3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA","C43H62N7O18P3S",1089.3084884444
CE4820,"3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA","C45H66N7O18P3S",1117.3397885728
CE4821,"2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA","C43H62N7O17P3S",1073.3135738223
CE4822,"docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA","C43H64N7O17P3S",1075.3292238865
CE4823,"tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA","C45H66N7O17P3S",1101.3448739507
CE4824,"tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA","C45H68N7O17P3S",1103.3605240149
CE4825,"(3S)-hydroxy-tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA","C45H66N7O18P3S",1117.3397885728
CE4826,"3-oxo-all-cis-6,9,12,15,18,21-tetracosahexaenoyl-CoA","C45H64N7O18P3S",1115.3241385086
CE4827,"docosa-4,7,10,13,16,19-all-cis-hexaenoyl-CoA","C43H62N7O17P3S",1073.3135738223
CE4828,"trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA","C45H64N7O17P3S",1099.3292238865
CE4829,"adrenoyl-CoA","C43H64N7O17P3S",1075.3292238865
CE4830,"2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA","C45H68N7O17P3S",1103.3605240149
CE4831,"3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA","C43H66N7O18P3S",1093.3397885728
CE4832,"3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA","C45H68N7O18P3S",1119.355438637
CE4833,"3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA","C43H64N7O18P3S",1091.3241385086
CE4834,"3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA","C45H68N7O18P3S",1119.355438637
CE4835,"2E,7Z,10Z,13Z,16Z-docosapentaenoyl-CoA","C43H64N7O17P3S",1075.3292238865
CE4836,"tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA","C45H68N7O17P3S",1103.3605240149
CE4837,"tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA","C45H70N7O17P3S",1105.3761740791
CE4838,"trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA","C45H66N7O17P3S",1101.3448739507
CE4839,"6,9,12,15,18-all-cis-tetracosapentaenoate","C24H37O2",357.2793554319
CE4840,"(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA","C41H66N7O18P3S",1069.3397885728
CE4841,"3-oxoeicosa-cis,cis-11,14-dienoyl-CoA","C41H64N7O18P3S",1067.3241385086
CE4842,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA","C41H64N7O17P3S",1051.3292238865
CE4843,"cis,cis-11,14-eicosadienoyl-CoA","C41H66N7O17P3S",1053.3448739507
CE4844,"3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA","C43H68N7O18P3S",1095.355438637
CE4845,"3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA","C43H66N7O18P3S",1093.3397885728
CE4846,"trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA","C43H66N7O17P3S",1077.3448739507
CE4847,"cis,cis,cis-10,13,16-docosatrienoyl-CoA","C43H68N7O17P3S",1079.3605240149
CE4848,"3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA","C43H66N7O18P3S",1093.3397885728
CE4849,"3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA","C45H70N7O18P3S",1121.3710887012
CE4850,"3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA","C43H64N7O18P3S",1091.3241385086
CE4851,"3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA","C45H68N7O18P3S",1119.355438637
CE4852,"trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA","C43H64N7O17P3S",1075.3292238865
CE4853,"trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA","C45H68N7O17P3S",1103.3605240149
CE4854,"all-cis-10,13,16,19-docosatetraenoyl-CoA","C43H66N7O17P3S",1077.3448739507
CE4855,"all-cis-12,15,18,21-tetracosatetraenoyl-CoA","C45H70N7O17P3S",1105.3761740791
CE4872,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al","C27H46O4",434.339609965
CE4874,"5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol","C27H48O5",452.3501746513
CE4876,"delta12-Prostaglandin J2","C20H29O4",333.2065844193
CE4877,"15-deoxy-prostaglandin J2","C20H27O3",315.196019733
CE4881,"nitryl chloride","ClNO2",80.9617559594
CE4888,"dopaminochrome","C8H7NO2",149.0476784741
CE4890,"N-methylsalsolinol","C11H16NO2",194.118103763
CE4898,"13-carboxy-gama-tocopherol","C28H45O4",445.3317849329
CE4922,"Noladin-Ether","X",0
CE4936,"N-acetyl-leukotriene E4","C25H37NO6S",479.2341586155
CE4968,"isovalerylglycine","C7H12NO3",158.0817182567
CE4969,"isobutyrylglycine","C6H10NO3",144.0660681925
CE4970,"2-methylbutyrylglycine","C7H12NO3",158.0817182567
CE4980,"Prostaglandin PGE2 glyceryl ester","C23H38O7",426.2617535745
CE4987,"10,11-dihydro-leukotriene B4","C20H33O4",337.2378845477
CE4988,"10,11-dihydro-12-epi-leukotriene B4","C20H33O4",337.2378845477
CE4989,"20-OH-10,11-dihydro-leukotriene B4","C20H33O5",353.2327991698
CE4990,"12-oxo-leukotriene B4","C20H29O4",333.2065844193
CE4993,"10,11-dihydro-12R-hydroxy-leukotriene C4","C30H47N3O10S",641.2982154353
CE5013,"14-hydroxy-4,14-retro-retinol","C20H30O2",302.2245802072
CE5014,"anhydroretinol","C20H28",268.2191008988
CE5016,"13,14-dihydroxy-retinol","C20H32O3",320.2351448935
CE5021,"alpha-tocopheryl hydroquinone","C29H52O3",448.3916455355
CE5022,"alpha-tocopheryl quinone","C29H50O3",446.3759954713
CE5025,"5-S-glutathionyl-dopamine","C18H26N4O8S",458.1471345222
CE5026,"5-S-glutathionyl-L-DOPA","C19H25N4O10S",501.1291387343
CE5049,"one carbon unit","CH2",14.0156500642
CE5068,"2-methylglutaconic acid","C6H6O4",142.026608681
CE5072,"21-hydroxyallopregnanolone","C21H34O3",334.2507949577
CE5079,"1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3","C23H33O4",373.2378845477
CE5082,"N-acetyl-L-cystathionine","C9H15N2O5S",263.0701672924
CE5101,"1-phosphatidyl-1D-myo-inositol 5-phosphate(3-)","C11H15O16P2R2",464.9835324551
CE5114,"trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA","C41H62N7O17P3S",1049.3135738223
CE5115,"trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA","C41H60N7O17P3S",1047.2979237581
CE5116,"trans-3-cis-8,11,14-eicosatetraenoyl-CoA","C41H62N7O17P3S",1049.3135738223
CE5117,"(3E,5Z,8Z)-tetradecatrienoyl-CoA","C35H52N7O17P3S",967.2353235013
CE5118,"trans-2-cis,cis-4,8-tetradecatrienoyl-CoA","C35H52N7O17P3S",967.2353235013
CE5119,"trans-3-cis-8-tetradecadienoyl-CoA","C35H54N7O17P3S",969.2509735655
CE5120,"trans-2-cis-8-tetradecadienoyl-CoA","C35H54N7O17P3S",969.2509735655
CE5121,"trans-3-decenoyl-CoA","C31H48N7O17P3S",915.2040233729
CE5122,"3(S)-phytanoyl-CoA","C41H70N7O17P3S",1057.3761740791
CE5123,"3(S)-2-hydroxyphytanoyl-CoA","C41H70N7O18P3S",1073.3710887012
CE5124,"Pristanal","X",0
CE5125,"(2S)-pristanoyl-CoA","C40H68N7O17P3S",1043.3605240149
CE5126,"(2R)-pristanoyl-CoA","C40H68N7O17P3S",1043.3605240149
CE5132,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)","C11H14O19P3R2",542.9342127993
CE5133,"3Alpha,7Alpha-Dihydroxy-5Beta-Cholestan-27-Al","C27H46O5",450.3345245871
CE5138,"12-oxo-20-hydroxy-leukotriene B4","C20H29O5",349.2014990414
CE5139,"12-oxo-20-dihydroxy-leukotriene B4","C20H29O6",365.1964136635
CE5140,"12-oxo-20-trihydroxy-leukotriene B4","C20H29O7",381.1913282856
CE5141,"12,20-dioxo-leukotriene B4","C20H27O5",347.1858489772
CE5144,"3-oxo-11-cis-eicosenoyl-CoA","C41H66N7O18P3S",1069.3397885728
CE5148,"3(S)-hydroxy-11-cis-eicosenoyl-CoA","C41H68N7O18P3S",1071.355438637
CE5150,"trans,cis-2,11-eicosadienoyl-CoA","C41H66N7O17P3S",1053.3448739507
CE5151,"11-cis-eicosenoyl-CoA","C41H68N7O17P3S",1055.3605240149
CE5152,"3-oxo-13cis-docosenoyl-CoA","C43H70N7O18P3S",1097.3710887012
CE5153,"3(S)-hydroxy-13cis-docosenoyl-CoA","C43H72N7O18P3S",1099.3867387654
CE5154,"trans,cis-2,13-docosadienoyl-CoA","C43H70N7O17P3S",1081.3761740791
CE5155,"cis-13-docosenoyl-CoA","C43H72N7O17P3S",1083.3918241433
CE5156,"3-oxo-cis-15-tetracosaenoyl-CoA","C45H74N7O18P3S",1125.4023888296
CE5157,"3(S)-hydroxy-cis-15-tetracosaenoyl-CoA","C45H76N7O18P3S",1127.4180388938
CE5158,"trans,cis-2,15-tetracosadienoyl-CoA","C45H74N7O17P3S",1109.4074742075
CE5159,"cis-15-tetracosenoyl-CoA","C45H76N7O17P3S",1111.4231242717
CE5160,"3-oxo-cis-9-octadecenoyl-CoA","C39H62N7O18P3S",1041.3084884444
CE5161,"3(S)-hydroxy-cis-9-octadecenoyl-CoA","C39H64N7O18P3S",1043.3241385086
CE5162,"trans,cis-2,9-octadecadienoyl-CoA","C39H62N7O17P3S",1025.3135738223
CE5165,"25(R)-trihydroxycoprostanoyl-CoA","C48H76N7O20P3S",1195.407868138
CE5166,"25(S)-trihydroxycoprostanoyl-CoA","C48H76N7O20P3S",1195.407868138
CE5168,"24(R),25(R)-varanoyl-CoA","C48H76N7O21P3S",1211.4027827601
